Age,Carries,Date,Month,Name,Oppt,Rec_TDs,Rec_Yds,Receptions,Rush_TDs,Rush_Yds,Targets,Team,Week,Year
27.075,1.6666666666666667,2017-12-03,December,"Sims, Charles",GB,0.3333333333333333,20.333333333333332,3.0,0.0,8.666666666666666,4.666666666666667,TB,13,2017
30.257,16.666666666666668,2017-12-03,December,"Stewart, Jonathan",NO,0.3333333333333333,5.666666666666667,0.6666666666666666,0.3333333333333333,67.0,0.6666666666666666,CAR,13,2017
28.215,3.3333333333333335,2017-12-03,December,"Vereen, Shane",OAK,0.0,17.0,2.6666666666666665,0.0,14.0,3.0,NYG,13,2017
24.284,4.0,2017-12-03,December,"Washington, DeAndre",NYG,0.0,17.666666666666668,2.3333333333333335,0.0,11.333333333333334,2.6666666666666665,OAK,13,2017
25.303,3.3333333333333335,2017-12-03,December,"White, James",BUF,0.3333333333333333,4.333333333333333,1.3333333333333333,0.0,11.0,2.0,NE,13,2017
22.244,19.666666666666668,2017-12-03,December,"Williams, Jamaal",TB,0.3333333333333333,38.0,3.0,0.3333333333333333,63.333333333333336,4.0,GB,13,2017
26.177,3.0,2017-12-03,December,"Williams, Kerwynn",LAR,0.0,7.0,1.0,0.3333333333333333,9.0,1.3333333333333333,ARI,13,2017
26.081,1.0,2017-12-03,December,"Zenner, Zach",BAL,0.0,0.0,0.0,0.0,6.0,0.0,DET,13,2017
23.290,2.5,2017-11-30,November,"Marshall, Byron",DAL,0.0,6.0,0.5,0.0,10.0,1.0,WAS,13,2017
28.353,12.333333333333334,2017-11-30,November,"Morris, Alfred",WAS,0.0,4.333333333333333,0.3333333333333333,0.0,60.0,0.3333333333333333,DAL,13,2017
22.075,18.666666666666668,2017-11-30,November,"Perine, Samaje",DAL,0.0,21.333333333333332,1.6666666666666667,0.3333333333333333,84.0,2.3333333333333335,WAS,13,2017
25.324,6.666666666666667,2017-11-30,November,"Smith, Rod",WAS,0.0,7.333333333333333,2.0,0.3333333333333333,22.0,2.6666666666666665,DAL,13,2017
25.234,24.333333333333332,2011-12-12,December,"Lynch, Marshawn",LAR,0.3333333333333333,7.0,1.0,1.0,115.66666666666667,1.6666666666666667,SEA,14,2011
25.006,16.333333333333332,2011-12-11,December,"Blount, LeGarrette",JAX,0.0,20.666666666666668,1.3333333333333333,0.3333333333333333,76.33333333333333,2.0,TB,14,2011
28.211,19.666666666666668,2011-12-11,December,"Gore, Frank",ARI,0.0,5.0,0.6666666666666666,0.0,66.66666666666667,1.3333333333333333,SF,14,2011
23.152,16.666666666666668,2011-12-11,December,"McCoy, LeSean",MIA,0.3333333333333333,27.0,3.6666666666666665,0.6666666666666666,76.0,5.333333333333333,PHI,14,2011
23.045,7.0,2011-12-11,December,"Powell, Bilal",KC,0.0,7.0,1.0,0.0,11.0,1.0,NYJ,14,2011
21.308,2.0,2011-12-11,December,"Rodgers, Jacquizz",CAR,0.0,5.666666666666667,1.0,0.0,7.0,1.0,ATL,14,2011
28.174,4.666666666666667,2011-12-11,December,"Sproles, Darren",TEN,0.3333333333333333,25.333333333333332,3.6666666666666665,0.0,27.666666666666668,5.333333333333333,NO,14,2011
24.265,10.666666666666666,2011-12-11,December,"Stewart, Jonathan",ATL,0.0,39.333333333333336,3.6666666666666665,0.3333333333333333,57.333333333333336,4.0,CAR,14,2011
22.319,5.0,2012-12-10,December,"Bolden, Brandon",HOU,0.0,0.0,0.0,0.0,11.0,0.0,NE,14,2012
23.318,17.666666666666668,2012-12-10,December,"Ridley, Stevan",HOU,0.0,0.0,0.0,1.0,65.33333333333333,0.0,NE,14,2012
23.222,8.0,2012-12-10,December,"Vereen, Shane",HOU,0.3333333333333333,34.0,1.0,0.3333333333333333,32.0,2.0,NE,14,2012
26.004,2.0,2012-12-09,December,"Blount, LeGarrette",PHI,0.0,1.0,0.5,0.0,5.5,0.5,TB,14,2012
25.348,22.333333333333332,2012-12-09,December,"Charles, Jamaal",CLE,0.0,14.0,2.6666666666666665,0.0,107.0,3.3333333333333335,KC,14,2012
29.209,19.666666666666668,2012-12-09,December,"Gore, Frank",MIA,0.3333333333333333,6.0,0.6666666666666666,0.3333333333333333,73.0,1.3333333333333333,SF,14,2012
22.354,9.333333333333334,2012-12-09,December,"Ingram, Mark",NYG,0.0,0.0,0.6666666666666666,0.6666666666666666,35.666666666666664,1.0,NO,14,2012
22.073,3.5,2012-12-09,December,"Lewis, Dion",TB,0.0,0.0,0.0,0.0,19.0,0.0,PHI,14,2012
26.231,21.666666666666668,2012-12-09,December,"Lynch, Marshawn",ARI,0.0,13.0,1.6666666666666667,0.6666666666666666,85.66666666666667,2.3333333333333335,SEA,14,2012
23.331,21.0,2012-12-09,December,"Martin, Doug",PHI,0.0,26.0,3.0,0.6666666666666666,81.33333333333333,3.6666666666666665,TB,14,2012
21.228,3.0,2012-12-09,December,"Miller, Lamar",SF,0.0,13.0,2.0,0.0,12.0,3.0,MIA,14,2012
23.363,22.0,2012-12-09,December,"Morris, Alfred",BAL,0.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,104.33333333333333,0.3333333333333333,WAS,14,2012
27.263,22.0,2012-12-09,December,"Peterson, Adrian",CHI,0.0,15.0,3.3333333333333335,0.6666666666666666,163.0,4.333333333333333,MIN,14,2012
24.043,11.666666666666666,2012-12-09,December,"Powell, Bilal",JAX,0.0,10.333333333333334,1.3333333333333333,1.0,46.666666666666664,2.0,NYJ,14,2012
22.307,7.666666666666667,2012-12-09,December,"Rodgers, Jacquizz",CAR,0.0,20.333333333333332,3.0,0.3333333333333333,36.0,3.3333333333333335,ATL,14,2012
23.007,3.3333333333333335,2012-12-09,December,"Turbin, Robert",ARI,0.0,15.666666666666666,1.0,0.0,10.666666666666666,1.0,SEA,14,2012
21.293,19.0,2013-12-08,December,"Bell, Le'Veon",MIA,0.0,44.333333333333336,4.333333333333333,0.3333333333333333,63.0,6.333333333333333,PIT,14,2013
22.016,12.666666666666666,2013-12-08,December,"Bernard, Giovani",IND,0.3333333333333333,29.0,4.333333333333333,0.0,53.333333333333336,5.0,CIN,14,2013
27.003,8.0,2013-12-08,December,"Blount, LeGarrette",CLE,0.0,0.0,0.0,0.3333333333333333,35.333333333333336,0.0,NE,14,2013
26.346,16.333333333333332,2013-12-08,December,"Charles, Jamaal",WAS,0.0,21.0,2.6666666666666665,1.0,95.33333333333333,5.333333333333333,KC,14,2013
23.154,7.333333333333333,2013-12-08,December,"Cunningham, Benny",ARI,0.0,6.0,0.3333333333333333,0.3333333333333333,65.66666666666667,0.3333333333333333,LAR,14,2013
22.064,1.6666666666666667,2013-12-08,December,"Davis, Knile",WAS,0.0,9.666666666666666,1.0,0.0,12.0,1.0,KC,14,2013
30.208,13.666666666666666,2013-12-08,December,"Gore, Frank",SEA,0.0,6.0,1.6666666666666667,0.3333333333333333,40.333333333333336,2.3333333333333335,SF,14,2013
23.352,7.666666666666667,2013-12-08,December,"Ingram, Mark",CAR,0.0,1.3333333333333333,0.3333333333333333,0.0,26.333333333333332,0.6666666666666666,NO,14,2013
25.261,12.0,2013-12-08,December,"Ivory, Chris",OAK,0.0,4.0,0.3333333333333333,0.3333333333333333,64.66666666666667,0.6666666666666666,NYJ,14,2013
27.230,19.0,2013-12-08,December,"Lynch, Marshawn",SF,0.3333333333333333,12.333333333333334,2.6666666666666665,1.0,81.33333333333333,3.0,SEA,14,2013
25.149,21.333333333333332,2013-12-08,December,"McCoy, LeSean",DET,0.0,38.333333333333336,3.3333333333333335,0.6666666666666666,103.66666666666667,3.6666666666666665,PHI,14,2013
22.227,12.0,2013-12-08,December,"Miller, Lamar",PIT,0.0,24.0,2.3333333333333335,0.0,32.333333333333336,2.3333333333333335,MIA,14,2013
24.361,15.666666666666666,2013-12-08,December,"Morris, Alfred",KC,0.0,9.0,1.0,0.3333333333333333,57.0,1.0,WAS,14,2013
28.262,29.333333333333332,2013-12-08,December,"Peterson, Adrian",BAL,0.0,0.6666666666666666,1.0,0.3333333333333333,140.66666666666666,2.6666666666666665,MIN,14,2013
25.042,7.666666666666667,2013-12-08,December,"Powell, Bilal",OAK,0.0,16.666666666666668,2.3333333333333335,0.0,34.0,3.3333333333333335,NYJ,14,2013
24.315,8.666666666666666,2013-12-08,December,"Ridley, Stevan",CLE,0.0,0.0,0.0,0.3333333333333333,36.0,0.0,NE,14,2013
23.305,4.333333333333333,2013-12-08,December,"Rodgers, Jacquizz",GB,0.0,16.666666666666668,1.3333333333333333,0.0,13.666666666666666,2.0,ATL,14,2013
30.171,3.6666666666666665,2013-12-08,December,"Sproles, Darren",CAR,0.3333333333333333,42.333333333333336,6.0,0.3333333333333333,13.0,6.333333333333333,NO,14,2013
26.262,8.333333333333334,2013-12-08,December,"Stewart, Jonathan",NO,0.0,2.0,1.0,0.0,26.666666666666668,1.0,CAR,14,2013
24.006,8.333333333333334,2013-12-08,December,"Turbin, Robert",SF,0.0,2.3333333333333335,0.6666666666666666,0.0,21.333333333333332,1.0,SEA,14,2013
24.220,7.0,2013-12-08,December,"Vereen, Shane",CLE,0.3333333333333333,54.0,7.0,0.0,25.333333333333332,9.333333333333334,NE,14,2013
24.309,5.666666666666667,2013-12-08,December,"Whittaker, Fozzy",NE,0.0,15.666666666666666,2.3333333333333335,0.0,17.0,3.6666666666666665,CLE,14,2013
22.268,6.333333333333333,2014-12-08,December,"Freeman, Devonta",GB,0.0,1.3333333333333333,0.3333333333333333,0.0,20.333333333333332,0.6666666666666666,ATL,14,2014
24.305,3.0,2014-12-08,December,"Rodgers, Jacquizz",GB,0.3333333333333333,12.333333333333334,3.0,0.0,9.0,3.3333333333333335,ATL,14,2014
23.300,22.666666666666668,2014-12-07,December,"Anderson, C.J.",BUF,0.3333333333333333,43.666666666666664,4.666666666666667,0.3333333333333333,121.33333333333333,5.666666666666667,DEN,14,2014
22.292,21.666666666666668,2014-12-07,December,"Bell, Le'Veon",CIN,0.0,70.0,6.0,0.6666666666666666,111.66666666666667,8.333333333333334,PIT,14,2014
23.015,13.666666666666666,2014-12-07,December,"Bernard, Giovani",PIT,0.0,29.333333333333332,3.0,0.0,47.333333333333336,4.666666666666667,CIN,14,2014
28.002,9.0,2014-12-07,December,"Blount, LeGarrette",LAC,0.0,0.0,0.0,0.6666666666666666,45.333333333333336,0.0,NE,14,2014
23.224,19.666666666666668,2014-12-07,December,"Blue, Alfred",JAX,0.0,6.666666666666667,1.0,0.0,69.33333333333333,1.3333333333333333,HOU,14,2014
25.309,1.5,2014-12-07,December,"Cadet, Travaris",CAR,0.0,24.5,3.5,0.0,4.5,5.0,NO,14,2014
27.345,16.333333333333332,2014-12-07,December,"Charles, Jamaal",ARI,0.6666666666666666,28.333333333333332,3.3333333333333335,0.6666666666666666,91.33333333333333,5.0,KC,14,2014
21.333,14.333333333333334,2014-12-07,December,"Crowell, Isaiah",IND,0.0,15.0,1.0,0.6666666666666666,59.333333333333336,2.0,CLE,14,2014
24.153,2.6666666666666665,2014-12-07,December,"Cunningham, Benny",WAS,0.0,14.0,2.0,0.0,9.333333333333334,2.6666666666666665,LAR,14,2014
23.063,3.6666666666666665,2014-12-07,December,"Davis, Knile",ARI,0.0,4.333333333333333,0.6666666666666666,0.3333333333333333,4.333333333333333,1.0,KC,14,2014
31.207,14.0,2014-12-07,December,"Gore, Frank",OAK,0.0,9.0,1.0,0.0,53.0,1.6666666666666667,SF,14,2014
22.048,19.333333333333332,2014-12-07,December,"Hill, Jeremy",PIT,0.0,11.333333333333334,2.0,0.3333333333333333,93.0,2.0,CIN,14,2014
24.078,7.0,2014-12-07,December,"Hyde, Carlos",OAK,0.0,14.333333333333334,1.3333333333333333,0.3333333333333333,20.0,1.3333333333333333,SF,14,2014
24.351,19.0,2014-12-07,December,"Ingram, Mark",CAR,0.0,14.666666666666666,3.6666666666666665,0.0,72.0,3.6666666666666665,NO,14,2014
26.260,12.333333333333334,2014-12-07,December,"Ivory, Chris",MIN,0.0,2.3333333333333335,1.0,0.0,48.0,1.0,NYJ,14,2014
28.229,19.666666666666668,2014-12-07,December,"Lynch, Marshawn",PHI,0.0,17.0,1.6666666666666667,0.0,89.0,2.6666666666666665,SEA,14,2014
25.328,12.666666666666666,2014-12-07,December,"Martin, Doug",DET,0.0,4.666666666666667,1.0,0.3333333333333333,31.333333333333332,2.0,TB,14,2014
26.148,23.0,2014-12-07,December,"McCoy, LeSean",SEA,0.0,6.333333333333333,0.6666666666666666,0.6666666666666666,125.66666666666667,0.6666666666666666,PHI,14,2014
24.028,2.6666666666666665,2014-12-07,December,"Michael, Christine",PHI,0.0,4.0,0.3333333333333333,0.0,26.333333333333332,0.3333333333333333,SEA,14,2014
23.226,13.333333333333334,2014-12-07,December,"Miller, Lamar",BAL,0.0,10.333333333333334,1.6666666666666667,0.3333333333333333,67.0,2.0,MIA,14,2014
25.360,19.333333333333332,2014-12-07,December,"Morris, Alfred",LAR,0.0,19.0,2.0,0.3333333333333333,96.0,3.0,WAS,14,2014
24.323,3.3333333333333335,2014-12-07,December,"Murray, Latavius",SF,0.0,7.666666666666667,1.3333333333333333,0.6666666666666666,53.0,1.6666666666666667,OAK,14,2014
23.214,6.666666666666667,2014-12-07,December,"Oliver, Branden",NE,0.0,8.666666666666666,1.6666666666666667,0.0,20.0,2.3333333333333335,LAC,14,2014
26.041,1.3333333333333333,2014-12-07,December,"Powell, Bilal",MIN,0.0,6.333333333333333,0.6666666666666666,0.0,4.0,1.3333333333333333,NYJ,14,2014
24.079,8.0,2014-12-07,December,"Sims, Charles",DET,0.0,22.666666666666668,3.0,0.0,21.333333333333332,4.0,TB,14,2014
31.170,3.0,2014-12-07,December,"Sproles, Darren",SEA,0.0,18.666666666666668,2.6666666666666665,0.3333333333333333,19.666666666666668,4.333333333333333,PHI,14,2014
27.261,10.0,2014-12-07,December,"Stewart, Jonathan",NO,0.0,21.0,3.0,0.3333333333333333,48.333333333333336,3.0,CAR,14,2014
21.336,2.0,2014-12-07,December,"Thomas, De'Anthony",ARI,0.0,5.0,0.5,0.0,12.5,0.5,KC,14,2014
20.230,6.333333333333333,2014-12-07,December,"Thompson, Juwan",BUF,0.0,0.0,0.0,0.0,26.666666666666668,0.0,DEN,14,2014
25.005,4.0,2014-12-07,December,"Turbin, Robert",PHI,0.3333333333333333,16.666666666666668,1.3333333333333333,0.0,10.333333333333334,1.6666666666666667,SEA,14,2014
25.219,4.0,2014-12-07,December,"Vereen, Shane",LAC,0.0,44.333333333333336,4.333333333333333,0.0,12.0,5.0,NE,14,2014
23.313,8.666666666666666,2014-12-07,December,"West, Terrance",IND,0.0,4.333333333333333,0.6666666666666666,0.0,35.333333333333336,0.6666666666666666,CLE,14,2014
25.308,3.3333333333333335,2014-12-07,December,"Whittaker, Fozzy",NO,0.0,2.3333333333333335,0.6666666666666666,0.0,18.666666666666668,1.0,CAR,14,2014
22.101,6.666666666666667,2014-12-07,December,"Williams, Andre",TEN,0.0,10.666666666666666,1.3333333333333333,0.3333333333333333,19.333333333333332,2.3333333333333335,NYG,14,2014
22.248,7.0,2014-12-07,December,"Williams, Damien",BAL,0.0,27.0,3.0,0.0,34.0,3.0,MIA,14,2014
22.182,3.6666666666666665,2015-12-14,December,"Ajayi, Jay",NYG,0.0,25.0,2.0,0.0,10.333333333333334,2.6666666666666665,MIA,14,2015
24.233,10.666666666666666,2015-12-14,December,"Miller, Lamar",NYG,0.0,9.0,2.0,0.0,53.0,3.0,MIA,14,2015
26.226,3.3333333333333335,2015-12-14,December,"Vereen, Shane",MIA,0.0,13.333333333333334,2.6666666666666665,0.0,14.0,4.0,NYG,14,2015
23.108,3.3333333333333335,2015-12-14,December,"Williams, Andre",MIA,0.0,0.0,0.0,0.0,8.333333333333334,0.3333333333333333,NYG,14,2015
22.183,13.666666666666666,2015-12-13,December,"Abdullah, Ameer",LAR,0.0,4.666666666666667,0.6666666666666666,0.0,58.0,1.6666666666666667,DET,14,2015
24.108,17.0,2015-12-13,December,"Allen, Javorius",SEA,0.6666666666666666,61.333333333333336,7.0,0.0,61.666666666666664,8.0,BAL,14,2015
24.021,7.0,2015-12-13,December,"Bernard, Giovani",PIT,0.0,62.666666666666664,3.6666666666666665,0.0,20.0,4.666666666666667,CIN,14,2015
29.008,12.666666666666666,2015-12-13,December,"Blount, LeGarrette",HOU,0.0,1.6666666666666667,0.3333333333333333,0.0,45.666666666666664,0.6666666666666666,NE,14,2015
25.321,3.6666666666666665,2015-12-13,December,"Bolden, Brandon",HOU,0.3333333333333333,28.666666666666668,1.6666666666666667,0.0,16.0,3.3333333333333335,NE,14,2015
26.315,3.0,2015-12-13,December,"Cadet, Travaris",CLE,0.0,6.0,1.0,0.0,6.0,2.0,SF,14,2015
25.056,1.0,2015-12-13,December,"Coleman, Derrick",BAL,0.0,0.0,0.0,0.0,1.5,0.0,SEA,14,2015
22.241,12.666666666666666,2015-12-13,December,"Coleman, Tevin",CAR,0.0,1.3333333333333333,0.3333333333333333,0.0,57.0,1.6666666666666667,ATL,14,2015
22.339,8.0,2015-12-13,December,"Crowell, Isaiah",SF,0.0,2.0,0.6666666666666666,0.0,21.333333333333332,1.0,CLE,14,2015
25.159,6.333333333333333,2015-12-13,December,"Cunningham, Benny",DET,0.0,34.0,2.0,0.0,19.0,4.0,LAR,14,2015
24.069,3.5,2015-12-13,December,"Davis, Knile",LAC,0.0,6.0,0.5,0.0,8.5,0.5,KC,14,2015
23.273,9.0,2015-12-13,December,"Freeman, Devonta",CAR,0.0,28.333333333333332,4.333333333333333,0.0,36.0,5.0,ATL,14,2015
25.042,7.0,2015-12-13,December,"Gillislee, Mike",PHI,0.0,5.0,1.0,0.0,41.0,1.0,BUF,14,2015
22.244,13.666666666666666,2015-12-13,December,"Gordon, Melvin",KC,0.0,13.333333333333334,2.3333333333333335,0.0,50.666666666666664,2.3333333333333335,LAC,14,2015
32.213,15.333333333333334,2015-12-13,December,"Gore, Frank",JAX,0.3333333333333333,36.0,3.3333333333333335,0.0,34.333333333333336,4.333333333333333,IND,14,2015
21.132,14.333333333333334,2015-12-13,December,"Gurley, Todd",DET,0.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,42.0,0.6666666666666666,LAR,14,2015
23.054,17.0,2015-12-13,December,"Hill, Jeremy",PIT,0.0,4.666666666666667,0.3333333333333333,1.0,76.33333333333333,0.6666666666666666,CIN,14,2015
27.266,13.0,2015-12-13,December,"Ivory, Chris",TEN,0.0,15.333333333333334,2.6666666666666665,0.3333333333333333,56.666666666666664,2.6666666666666665,NYJ,14,2015
22.081,5.333333333333333,2015-12-13,December,"Johnson, Duke",SF,0.0,23.666666666666668,4.333333333333333,0.0,13.0,4.666666666666667,CLE,14,2015
22.281,10.333333333333334,2015-12-13,December,"Jones, Matt",CHI,0.0,20.666666666666668,1.3333333333333333,0.0,22.666666666666668,1.3333333333333333,WAS,14,2015
27.140,2.0,2015-12-13,December,"Jones, Taiwan",DEN,0.0,6.5,0.5,0.0,3.5,0.5,OAK,14,2015
24.007,12.333333333333334,2015-12-13,December,"Langford, Jeremy",WAS,0.0,10.333333333333334,2.0,0.6666666666666666,44.0,4.0,CHI,14,2015
26.334,22.0,2015-12-13,December,"Martin, Doug",NO,0.0,2.0,0.6666666666666666,0.3333333333333333,142.33333333333334,2.0,TB,14,2015
27.154,20.0,2015-12-13,December,"McCoy, LeSean",PHI,0.3333333333333333,24.0,3.0,0.3333333333333333,88.0,5.333333333333333,BUF,14,2015
27.001,10.333333333333334,2015-12-13,December,"Morris, Alfred",CHI,0.0,4.0,0.3333333333333333,0.0,30.0,0.3333333333333333,WAS,14,2015
25.329,18.333333333333332,2015-12-13,December,"Murray, Latavius",DEN,0.0,11.333333333333334,1.6666666666666667,0.6666666666666666,57.666666666666664,3.0,OAK,14,2015
27.047,5.333333333333333,2015-12-13,December,"Powell, Bilal",TEN,0.3333333333333333,55.0,5.0,0.0,22.333333333333332,8.333333333333334,NYJ,14,2015
22.132,23.333333333333332,2015-12-13,December,"Rawls, Thomas",BAL,0.3333333333333333,22.666666666666668,2.0,1.0,130.33333333333334,2.3333333333333335,SEA,14,2015
24.223,3.0,2015-12-13,December,"Riddick, Theo",LAR,0.3333333333333333,53.666666666666664,5.0,0.0,8.0,5.666666666666667,DET,14,2015
26.320,3.0,2015-12-13,December,"Ridley, Stevan",TEN,0.0,-1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,NYJ,14,2015
25.085,7.0,2015-12-13,December,"Sims, Charles",NO,0.3333333333333333,26.0,2.6666666666666665,0.0,35.666666666666664,3.3333333333333335,TB,14,2015
32.176,7.666666666666667,2015-12-13,December,"Sproles, Darren",BUF,0.3333333333333333,31.0,3.6666666666666665,0.0,30.333333333333332,6.333333333333333,PHI,14,2015
28.267,21.0,2015-12-13,December,"Stewart, Jonathan",ATL,0.3333333333333333,17.333333333333332,2.3333333333333335,0.3333333333333333,84.0,2.6666666666666665,CAR,14,2015
21.236,4.5,2015-12-13,December,"Thompson, Juwan",OAK,0.0,7.0,0.5,0.0,15.0,0.5,DEN,14,2015
26.011,5.0,2015-12-13,December,"Turbin, Robert",GB,0.0,5.333333333333333,1.3333333333333333,0.0,19.333333333333332,1.6666666666666667,DAL,14,2015
24.020,12.333333333333334,2015-12-13,December,"Ware, Spencer",LAC,0.0,1.6666666666666667,2.0,1.3333333333333333,78.66666666666667,2.0,KC,14,2015
24.194,14.666666666666666,2015-12-13,December,"West, Charcandrick",LAC,0.3333333333333333,49.666666666666664,2.3333333333333335,0.3333333333333333,40.0,3.3333333333333335,KC,14,2015
24.319,9.333333333333334,2015-12-13,December,"West, Terrance",SEA,0.0,1.6666666666666667,0.3333333333333333,0.0,36.333333333333336,0.3333333333333333,BAL,14,2015
23.313,2.3333333333333335,2015-12-13,December,"White, James",HOU,0.6666666666666666,50.666666666666664,4.666666666666667,0.3333333333333333,6.333333333333333,7.0,NE,14,2015
26.314,1.6666666666666667,2015-12-13,December,"Whittaker, Fozzy",ATL,0.0,1.6666666666666667,1.0,0.0,6.333333333333333,1.0,CAR,14,2015
22.072,12.666666666666666,2015-12-13,December,"Yeldon, T.J.",IND,0.0,51.0,3.6666666666666665,0.3333333333333333,49.0,4.333333333333333,JAX,14,2015
23.359,10.666666666666666,2015-12-10,December,"Johnson, David",MIN,0.6666666666666666,15.333333333333334,2.0,0.3333333333333333,43.0,3.0,ARI,14,2015
30.264,16.666666666666668,2015-12-10,December,"Peterson, Adrian",ARI,0.0,17.0,2.6666666666666665,1.0,73.66666666666667,3.3333333333333335,MIN,14,2015
24.184,6.0,2015-12-10,December,"Williams, Kerwynn",MIN,0.0,0.0,0.0,1.0,59.0,0.0,ARI,14,2015
30.007,16.0,2016-12-12,December,"Blount, LeGarrette",BAL,0.0,0.0,0.0,0.3333333333333333,93.0,0.3333333333333333,NE,14,2016
22.326,8.333333333333334,2016-12-12,December,"Dixon, Kenneth",NE,0.0,17.333333333333332,2.6666666666666665,0.0,48.333333333333336,3.0,BAL,14,2016
26.076,5.333333333333333,2016-12-12,December,"Lewis, Dion",BAL,0.0,23.666666666666668,3.6666666666666665,0.0,24.666666666666668,5.666666666666667,NE,14,2016
25.319,10.333333333333334,2016-12-12,December,"West, Terrance",NE,0.3333333333333333,15.0,2.3333333333333335,0.6666666666666666,46.666666666666664,3.0,BAL,14,2016
24.313,2.0,2016-12-12,December,"White, James",BAL,0.0,30.0,4.333333333333333,0.0,8.666666666666666,5.333333333333333,NE,14,2016
23.179,15.333333333333334,2016-12-11,December,"Ajayi, Jay",ARI,0.0,14.666666666666666,3.3333333333333335,0.3333333333333333,61.0,4.333333333333333,MIA,14,2016
24.297,26.666666666666668,2016-12-11,December,"Bell, Le'Veon",BUF,0.0,47.0,6.0,0.6666666666666666,128.0,7.0,PIT,14,2016
25.228,4.333333333333333,2016-12-11,December,"Blue, Alfred",IND,0.0,1.0,0.6666666666666666,0.0,21.666666666666668,0.6666666666666666,HOU,14,2016
24.198,22.0,2016-12-11,December,"Booker, Devontae",TEN,0.0,12.0,1.3333333333333333,0.3333333333333333,63.333333333333336,1.6666666666666667,DEN,14,2016
23.210,2.0,2016-12-11,December,"Brown, Malcolm",ATL,0.0,4.0,0.5,0.0,7.0,0.5,LAR,14,2016
